date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:54:23	2623/2623	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2009:21:50%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/brand/brand3.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/brand/brand3.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:23	2168/2168	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2009:21:54%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/brand/brand4.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/brand/brand4.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:23	2309/2309	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2009:21:58%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/brand/brand5.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/brand/brand5.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:24	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2016:54:14%20GMT	https://devsaidul.com/tm/html/estudy/service.html	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/service.html	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:24	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2016:54:14%20GMT	https://devsaidul.com/tm/html/estudy/course-details.html	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/course-details.html	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:24	31150/31150	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2011:42:06%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/footer/footer-shape-1.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/footer/footer-shape-1.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:24	50000/50000	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2011:42:10%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/footer/footer-shape-2.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/footer/footer-shape-2.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:25	2625/2625	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2010:47:40%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/footer-logo.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/footer-logo.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:25	15508/15508	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2010:55:58%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/footer/footer1.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/footer/footer1.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:25	18745/18745	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2010:56:06%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/footer/footer2.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/footer/footer2.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:25	16864/16864	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2010:56:12%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/footer/footer3.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/footer/footer3.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:26	16005/16005	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2010:56:18%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/footer/footer4.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/footer/footer4.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:26	17440/17440	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2010:56:24%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/footer/footer5.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/footer/footer5.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:26	16572/16572	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2010:56:30%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/footer/footer6.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/footer/footer6.png	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:26	89942/89942	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Dec%202022%2008:10:28%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/vendor/jquery-3.6.2.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/vendor/jquery-3.6.2.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:27	20498/20498	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Oct%202020%2001:54:00%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/popper.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/popper.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:27	60089/60089	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Jun%202021%2000:25:36%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/bootstrap.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/bootstrap.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:27	42766/42766	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Jan%202021%2021:57:44%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/owl.carousel.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/owl.carousel.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:27	2182/2182	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2007%20Apr%202018%2019:29:00%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/jquery.counterup.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/jquery.counterup.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:28	9027/9027	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Jul%202017%2020:45:50%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/waypoints.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/waypoints.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:28	8416/8416	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Jul%202021%2019:28:02%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/wow.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/wow.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:28	5485/5485	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2003%20Jan%202023%2021:20:08%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/imagesloaded.pkgd.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/imagesloaded.pkgd.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:29	17064/17064	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202016%2018:38:02%20GMT	https://devsaidul.com/tm/html/estudy/venobox/venobox.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/venobox/venobox.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:29	4427/4427	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Mar%202018%2018:34:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/animated-text.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/animated-text.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:29	9786/9786	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202018%2018:18:24%20GMT	https://devsaidul.com/tm/html/estudy/venobox/venobox.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/venobox/venobox.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:29	34530/34530	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2007%20Aug%202017%2016:15:34%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/isotope.pkgd.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/isotope.pkgd.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:29	11766/11766	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Dec%202019%2003:45:26%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/jquery.meanmenu.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/jquery.meanmenu.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:30	5338/5338	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Apr%202015%2008:50:00%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/jquery.scrollUp.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/jquery.scrollUp.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:30	42863/42863	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2012%20Aug%202023%2015:13:12%20GMT	https://devsaidul.com/tm/html/estudy/assets/slick/slick.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/slick/slick.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:30	6244/6244	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2005%20Apr%202017%2011:16:36%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/jquery.barfiller.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/jquery.barfiller.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:30	39315/39315	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2008%20Oct%202023%2010:35:16%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/rangeslider.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/rangeslider.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:31	89031/89031	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Jul%202021%2019:28:02%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/mixitup.min.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/mixitup.min.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:31	11223/11223	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:21:02%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/theme.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/theme.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:31	1608/1608	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Sep%202023%2000:34:38%20GMT	https://devsaidul.com/tm/html/estudy/assets/js/script.js	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/js/script.js	(from https://devsaidul.com/tm/html/estudy/?storefront=envato-elements)
17:54:31	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2016:54:22%20GMT	https://devsaidul.com/tm/html/estudy/assets/css/owl.video.play.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/css/owl.video.play.png	(from https://devsaidul.com/tm/html/estudy/assets/css/owl.carousel.min.css)
17:54:32	134622/134622	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.eot	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.eot	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:32	134622/134622	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.eot?	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400d41d.eot	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:33	77400/77400	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.woff2	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.woff2	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:33	90672/90672	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.woff	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.woff	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:34	134316/134316	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.ttf	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.ttf	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:34	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.eot	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.eot	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:34	730302/730302	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2007%20Jan%202021%2021:57:44%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.svg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-brands-400.svg	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:34	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.eot?	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400d41d.eot	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:34	13600/13600	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.woff2	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.woff2	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:34	16780/16780	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.woff	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.woff	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:35	34052/34052	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.ttf	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.ttf	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:35	144715/144715	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2007%20Jan%202021%2021:57:44%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.svg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-regular-400.svg	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:35	204266/204266	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.eot	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.eot	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:36	204266/204266	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.eot?	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900d41d.eot	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:36	80148/80148	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.woff2	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.woff2	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:36	104004/104004	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.woff	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.woff	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:36	203980/203980	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2018%20Jul%202020%2004:59:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.ttf	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.ttf	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:37	30198/30198	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Jan%202021%2003:04:34%20GMT	https://devsaidul.com/tm/html/estudy/assets/fonts/Flaticon.eot	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/fonts/Flaticon.eot	(from https://devsaidul.com/tm/html/estudy/assets/css/flaticon.css)
17:54:37	914115/914115	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2015%20Nov%202023%2010:17:58%20GMT	https://devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.svg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/webfonts/fa-solid-900.svg	(from https://devsaidul.com/tm/html/estudy/assets/css/all.min.css)
17:54:37	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2016:54:27%20GMT	https://devsaidul.com/tm/html/estudy/assets/fonts/Flaticond41d.eot?	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/fonts/Flaticond41dd41d.eot	(from https://devsaidul.com/tm/html/estudy/assets/css/flaticon.css)
17:54:37	18388/18388	---M--	200	added ('OK')	font/woff2	date:Mon,%2018%20Jan%202021%2003:04:34%20GMT	https://devsaidul.com/tm/html/estudy/assets/fonts/Flaticon.woff2	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/fonts/Flaticon.woff2	(from https://devsaidul.com/tm/html/estudy/assets/css/flaticon.css)
17:54:37	19020/19020	---M--	200	added ('OK')	font/woff	date:Mon,%2018%20Jan%202021%2003:04:34%20GMT	https://devsaidul.com/tm/html/estudy/assets/fonts/Flaticon.woff	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/fonts/Flaticon.woff	(from https://devsaidul.com/tm/html/estudy/assets/css/flaticon.css)
17:54:38	30020/30020	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2018%20Jan%202021%2003:04:34%20GMT	https://devsaidul.com/tm/html/estudy/assets/fonts/Flaticon.ttf	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/fonts/Flaticon.ttf	(from https://devsaidul.com/tm/html/estudy/assets/css/flaticon.css)
17:54:38	192525/192525	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Jan%202021%2003:04:34%20GMT	https://devsaidul.com/tm/html/estudy/assets/fonts/Flaticon.svg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/fonts/Flaticon.svg	(from https://devsaidul.com/tm/html/estudy/assets/css/flaticon.css)
17:54:38	15933/15933	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Feb%202016%2018:38:02%20GMT	https://devsaidul.com/tm/html/estudy/venobox/preload-circle.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/venobox/preload-circle.png	(from https://devsaidul.com/tm/html/estudy/venobox/venobox.css)
17:54:38	1144/1144	---M--	200	added ('OK')	image/gif	date:Sun,%2028%20Feb%202016%2018:38:02%20GMT	https://devsaidul.com/tm/html/estudy/venobox/close.gif	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/venobox/close.gif	(from https://devsaidul.com/tm/html/estudy/venobox/venobox.css)
17:54:39	1177/1177	---M--	200	added ('OK')	image/gif	date:Sun,%2028%20Feb%202016%2018:38:02%20GMT	https://devsaidul.com/tm/html/estudy/venobox/prev.gif	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/venobox/prev.gif	(from https://devsaidul.com/tm/html/estudy/venobox/venobox.css)
17:54:39	1177/1177	---M--	200	added ('OK')	image/gif	date:Sun,%2028%20Feb%202016%2018:38:02%20GMT	https://devsaidul.com/tm/html/estudy/venobox/next.gif	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/venobox/next.gif	(from https://devsaidul.com/tm/html/estudy/venobox/venobox.css)
17:54:40	121296/121296	---M--	200	added ('OK')	font/woff2	date:Wed,%2028%20Dec%202022%2009:29:06%20GMT	https://devsaidul.com/tm/html/estudy/assets/css/fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/css/fonts/bootstrap-iconsd862.woff2	(from https://devsaidul.com/tm/html/estudy/assets/css/bootstrap-icons.css)
17:54:40	164352/164352	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Dec%202022%2009:29:06%20GMT	https://devsaidul.com/tm/html/estudy/assets/css/fonts/bootstrap-icons.woff?8d200481aa7f02a2d63a331fc782cfaf	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/css/fonts/bootstrap-iconsd862.woff	(from https://devsaidul.com/tm/html/estudy/assets/css/bootstrap-icons.css)
17:54:40	146375/146375	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Nov%202023%2008:04:06%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/resource/help-bg.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/resource/help-bg.png	(from https://devsaidul.com/tm/html/estudy/assets/css/style.css)
17:54:40	133700/133700	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2008:39:32%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/resource/instractor-bg1.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/resource/instractor-bg1.png	(from https://devsaidul.com/tm/html/estudy/assets/css/style.css)
17:54:41	128723/128723	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2008:39:40%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/resource/instractor-bg2.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/resource/instractor-bg2.png	(from https://devsaidul.com/tm/html/estudy/assets/css/style.css)
17:54:41	555/555	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2008:42:16%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/blog/shape3.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/blog/shape3.png	(from https://devsaidul.com/tm/html/estudy/assets/css/style.css)
17:54:42	572/572	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2008:42:30%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/blog/shape4.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/blog/shape4.png	(from https://devsaidul.com/tm/html/estudy/assets/css/style.css)
17:54:42	541765/541765	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Nov%202023%2008:04:18%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/resource/help-thumb.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/resource/help-thumb.png	(from https://devsaidul.com/tm/html/estudy/assets/css/style.css)
17:54:43	627484/627484	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2013:43:32%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/resource/bretcome-bg.jpg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/resource/bretcome-bg.jpg	(from https://devsaidul.com/tm/html/estudy/assets/css/style.css)
17:54:43	41797/41797	---M--	200	added ('OK')	image/gif	date:Sun,%2019%20Nov%202023%2021:47:24%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/resource/preloader.gif	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/resource/preloader.gif	(from https://devsaidul.com/tm/html/estudy/assets/css/style.css)
17:54:43	8195/8195	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Nov%202023%2012:38:00%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/course/latest1.jpg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/course/latest1.jpg	(from https://devsaidul.com/tm/html/estudy/course-detials.html)
17:54:44	8765/8765	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Nov%202023%2012:38:10%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/course/latest2.jpg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/course/latest2.jpg	(from https://devsaidul.com/tm/html/estudy/course-detials.html)
